ID,Scenario,Transaction
Llama-CaR-Airbus02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR"
Llama-CaR-Airbus03,"The company receives 2000 EUR in cash from the sale of securities.
Effect: Positive

","
2024-06-01 * ""Sale of Securities""
  Assets:Current:Securities -2000 EUR
  Assets:Current:CashAndCashEquivalents 2000 EUR"
Llama-CaR-Airbus04,"The company pays 1500 EUR in cash for the purchase of property, plant, and equipment.
Effect: Negative

","
2024-06-15 * ""Purchase of Property, Plant, and Equipment""
  Assets:NonCurrent:PropertyPlantAndEquipment -1500 EUR
  Liabilities:Current:ShortTermFinancingLiabilities -1500 EUR"
Llama-CaR-Airbus05,"The company receives 1000 EUR in cash from the sale of trade receivables.
Effect: Positive

","
2024-06-20 * ""Sale of Trade Receivables""
  Assets:Current:TradeReceivables -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-CaR-Airbus06,"The company pays 2000 EUR in cash for the repayment of short-term financing liabilities.
Effect: Negative

","
2024-06-25 * ""Repayment of Short-Term Financing Liabilities""
  Liabilities:Current:ShortTermFinancingLiabilities -2000 EUR
  Assets:Current:CashAndCashEquivalents 2000 EUR"
Llama-CaR-Airbus07,"The company receives 500 EUR in cash from the sale of other financial assets.
Effect: Positive

","
2024-07-01 * ""Sale of Other Financial Assets""
  Assets:Current:OtherFinancialAssets -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-CaR-Airbus08,"The company pays 1000 EUR in cash for the purchase of intangible assets.
Effect: Negative

","
2024-07-10 * ""Purchase of Intangible Assets""
  Assets:NonCurrent:IntangibleAssets -1000 EUR
  Liabilities:Current:ShortTermDebt -1000 EUR"
Llama-CaR-Airbus09,"The company receives 2000 EUR in cash from the sale of other investments and other long-term financial assets.
Effect: Positive

","
2024-07-15 * ""Sale of Other Investments and Other Long-Term Financial Assets""
  Assets:NonCurrent:OtherInvestmentsAndOtherLongTermFinancialAssets -2000 EUR
  Assets:Current:CashAndCashEquivalents 2000 EUR"
Llama-CaR-Airbus10,"The company pays 1500 EUR in cash for the repayment of long-term financing liabilities.
Effect: Negative

","
2024-07-20 * ""Repayment of Long-Term Financing Liabilities""
  Liabilities:NonCurrent:LongTermFinancingLiabilities -1500 EUR
  Assets:Current:CashAndCashEquivalents 1500 EUR"
Llama-CaR-Airbus11,"The company receives 1000 EUR in cash from the sale of securities.
Effect: Positive

","
2024-07-25 * ""Sale of Securities""
  Assets:Current:Securities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-CaR-Airbus12,"The company pays 2000 EUR in cash for the purchase of property, plant, and equipment.
Effect: Negative

","
2024-08-01 * ""Purchase of Property, Plant, and Equipment""
  Assets:NonCurrent:PropertyPlantAndEquipment -2000 EUR
  Liabilities:Current:ShortTermFinancingLiabilities -2000 EUR"
Llama-CaR-Airbus13,"The company receives 500 EUR in cash from the sale of trade receivables.
Effect: Positive

","
2024-08-10 * ""Sale of Trade Receivables""
  Assets:Current:TradeReceivables -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-CaR-Airbus14,"The company pays 1000 EUR in cash for the repayment of short-term financing liabilities.
Effect: Negative

","
2024-08-15 * ""Repayment of Short-Term Financing Liabilities""
  Liabilities:Current:ShortTermFinancingLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-CaR-Airbus15,"The company receives 2000 EUR in cash from the sale of other financial assets.
Effect: Positive

","
2024-08-20 * ""Sale of Other Financial Assets""
  Assets:Current:OtherFinancialAssets -2000 EUR
  Assets:Current:CashAndCashEquivalents 2000 EUR"
Llama-CaR-Airbus16,"The company pays 1500 EUR in cash for the purchase of intangible assets.
Effect: Negative

","
2024-08-25 * ""Purchase of Intangible Assets""
  Assets:NonCurrent:IntangibleAssets -500 EUR
  Liabilities:Current:ShortTermDebt -500 EUR"
Llama-CaR-Airbus17,"The company receives 1000 EUR in cash from the sale of other investments and other long-term financial assets.
Effect: Positive

","
2024-09-01 * ""Sale of Other Investments and Other Long-Term Financial Assets""
  Assets:NonCurrent:OtherInvestmentsAndOtherLongTermFinancialAssets -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-CaR-Airbus18,"The company pays 2000 EUR in cash for the repayment of long-term financing liabilities.
Effect: Negative

","
2024-09-10 * ""Repayment of Long-Term Financing Liabilities""
  Liabilities:NonCurrent:LongTermFinancingLiabilities -2000 EUR
  Assets:Current:CashAndCashEquivalents 2000 EUR"
Llama-CaR-Airbus19,"The company receives 500 EUR in cash from the sale of securities.
Effect: Positive

","
2024-09-15 * ""Sale of Securities""
  Assets:Current:Securities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-CaR-Airbus20,"The company pays 1000 EUR in cash for the purchase of property, plant, and equipment.
Effect: Negative","
2024-09-20 * ""Purchase of Property, Plant, and Equipment""
  Assets:NonCurrent:PropertyPlantAndEquipment -1000 EUR
  Liabilities:Current:ShortTermFinancingLiabilities -1000 EUR"
Llama-CaR-Bayer01,"The company uses 100 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-CaR-Bayer02,"The company purchases new inventory worth 100 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt 100 EUR
  Assets:Current:Inventories 100 EUR"
Llama-CaR-Bayer03,"The company receives 100 EUR in cash from the sale of assets held for sale.
Effect: Positive

","
2024-06-01 * ""Sale of Assets Held for Sale""
  Assets:Current:AssetsHeldForSale 100 EUR
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-CaR-Bayer04,"The company pays 100 EUR in cash for the purchase of property, plant, and equipment.
Effect: Negative

","
2024-06-01 * ""Purchase of Property, Plant, and Equipment""
  Assets:NonCurrent:PropertyPlantAndEquipment 100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-CaR-Bayer05,"The company increases its cash reserves by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Cash Reserves""
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-CaR-Bayer06,"The company decreases its cash reserves by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Decrease in Cash Reserves""
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-CaR-Bayer07,"The company uses 100 EUR in cash to repay current income tax liabilities.
Effect: Negative

","
2024-06-01 * ""Repay current income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities 100 EUR
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-CaR-Bayer08,"The company increases its current income tax liabilities by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Increase in current income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities 100 EUR"
Llama-CaR-Bayer09,"The company receives 100 EUR in cash from the sale of trade accounts receivable.
Effect: Positive

","
2024-06-01 * ""Sale of Trade Accounts Receivable""
  Assets:Current:TradeAccountsReceivable 100 EUR
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-CaR-Bayer10,"The company pays 100 EUR in cash for the purchase of trade accounts payable.
Effect: Negative

","
2024-06-01 * ""Purchase of Trade Accounts Payable""
  Liabilities:Current:TradeAccountsPayable 100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-CaR-Bayer11,"The company increases its cash reserves by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Cash Reserves""
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-CaR-Bayer12,"The company decreases its cash reserves by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Decrease in Cash Reserves""
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-CaR-Bayer13,"The company uses 100 EUR in cash to repay current other liabilities.
Effect: Negative

","
2024-06-01 * ""Repay current other liabilities""
  Liabilities:Current:OtherLiabilities 100 EUR
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-CaR-Bayer14,"The company increases its current other liabilities by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Increase in current other liabilities""
  Liabilities:Current:OtherLiabilities 100 EUR"
Llama-CaR-Bayer15,"The company receives 100 EUR in cash from the sale of other financial assets.
Effect: Positive

","
2024-06-01 * ""Sale of Other Financial Assets""
  Assets:Current:OtherFinancialAssets 100 EUR
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-CaR-Bayer16,"The company pays 100 EUR in cash for the purchase of other financial assets.
Effect: Negative

","
2024-06-01 * ""Purchase of Other Financial Assets""
  Assets:Current:OtherFinancialAssets 100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-CaR-Bayer17,"The company increases its cash reserves by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Cash Reserves""
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-CaR-Bayer18,"The company decreases its cash reserves by 100 EUR.
Effect: Negative

","
2024-06-01 * ""Decrease in Cash Reserves""
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-CaR-Bayer19,"The company uses 100 EUR in cash to repay current contract liabilities.
Effect: Negative

","
2024-06-01 * ""Repay current contract liabilities""
  Liabilities:Current:ContractLiabilities 100 EUR
  Assets:Current:CashAndCashEquivalents 100 EUR"
Llama-CaR-Bayer20,"The company increases its current contract liabilities by 100 EUR.
Effect: Negative","
2024-06-01 * ""Increase in current contract liabilities""
  Liabilities:Current:ContractLiabilities 100 EUR"
Llama-CaR-Deutsche_Telekom01,"The company uses 100 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-CaR-Deutsche_Telekom02,"The company purchases new inventory worth 50 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -50 EUR
  Assets:Current:Inventories 50 EUR"
Llama-CaR-Deutsche_Telekom03,"The company receives 200 EUR in cash from the sale of non-current assets.
Effect: Positive

","
2024-06-15 * ""Sale of Non-Current Assets""
  Assets:NonCurrent:NonCurrentAssetsAndDisposalGroupsHeldForSale -200 EUR
  Assets:Current:CashAndCashEquivalents 200 EUR"
Llama-CaR-Deutsche_Telekom04,"The company pays 150 EUR in cash for the purchase of property, plant, and equipment.
Effect: Negative

","
2024-06-01 * ""Purchase of Property, Plant, and Equipment""
  Assets:NonCurrent:PropertyPlantAndEquipment -150 EUR
  Assets:Current:CashAndCashEquivalents 150 EUR"
Llama-CaR-Deutsche_Telekom05,"The company increases its current recoverable income taxes by 100 EUR.
Effect: Positive

","
2024-05-01 * ""Increase in Current Recoverable Income Taxes""
  Assets:Current:CurrentRecoverableIncomeTaxes 100 EUR"
Llama-CaR-Deutsche_Telekom06,"The company decreases its current recoverable income taxes by 50 EUR.
Effect: Negative

","
2024-06-01 * ""Decrease in Current Recoverable Income Taxes""
  Assets:Current:CurrentRecoverableIncomeTaxes -50 EUR"
Llama-CaR-Deutsche_Telekom07,"The company increases its trade receivables by 200 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Trade Receivables""
  Assets:Current:TradeReceivables 200 EUR"
Llama-CaR-Deutsche_Telekom08,"The company decreases its trade receivables by 100 EUR.
Effect: Negative

","
2024-06-15 * ""Decrease in Trade Receivables""
  Assets:Current:TradeReceivables -100 EUR"
Llama-CaR-Deutsche_Telekom09,"The company increases its current other financial assets by 300 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Current Other Financial Assets""
  Assets:Current:OtherFinancialAssets 300 EUR"
Llama-CaR-Deutsche_Telekom10,"The company decreases its current other financial assets by 200 EUR.
Effect: Negative

","
2024-06-15 * ""Decrease in Current Other Financial Assets""
  Assets:Current:OtherFinancialAssets -200 EUR"
Llama-CaR-Deutsche_Telekom11,"The company increases its non-current assets and disposal groups held for sale by 100 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Non-Current Assets and Disposal Groups Held for Sale""
  Assets:NonCurrent:NonCurrentAssetsAndDisposalGroupsHeldForSale 100 EUR"
Llama-CaR-Deutsche_Telekom12,"The company decreases its non-current assets and disposal groups held for sale by 50 EUR.
Effect: Negative

","
2024-06-15 * ""Decrease in Non-Current Assets and Disposal Groups Held for Sale""
  Assets:NonCurrent:NonCurrentAssetsAndDisposalGroupsHeldForSale -50 EUR"
Llama-CaR-Deutsche_Telekom13,"The company increases its other assets by 150 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Other Assets""
  Assets:Current:OtherAssets 150 EUR"
Llama-CaR-Deutsche_Telekom14,"The company decreases its other assets by 100 EUR.
Effect: Negative

","
2024-06-15 * ""Decrease in Other Assets""
  Assets:Current:OtherAssets -100 EUR"
Llama-CaR-Deutsche_Telekom15,"The company increases its other financial assets by 250 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Other Financial Assets""
  Assets:Current:OtherFinancialAssets 250 EUR"
Llama-CaR-Deutsche_Telekom16,"The company decreases its other financial assets by 200 EUR.
Effect: Negative

","
2024-06-15 * ""Decrease in Other Financial Assets""
  Assets:Current:OtherFinancialAssets -200 EUR"
Llama-CaR-Deutsche_Telekom17,"The company increases its property, plant, and equipment by 300 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Property, Plant, and Equipment""
  Assets:NonCurrent:PropertyPlantAndEquipment 300 EUR"
Llama-CaR-Deutsche_Telekom18,"The company decreases its property, plant, and equipment by 200 EUR.
Effect: Negative

","
2024-06-15 * ""Decrease in Property, Plant, and Equipment""
  Assets:NonCurrent:PropertyPlantAndEquipment -200 EUR"
Llama-CaR-Deutsche_Telekom19,"The company increases its right-of-use assets by 100 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Right-of-Use Assets""
  Assets:NonCurrent:RightOfUseAssets 100 EUR"
Llama-CaR-Deutsche_Telekom20,"The company decreases its right-of-use assets by 50 EUR.
Effect: Negative","
2024-06-15 * ""Decrease in Right-of-Use Assets""
  Assets:NonCurrent:RightOfUseAssets -50 EUR"
Llama-CaR-Mercedes-Benz01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Llama-CaR-Mercedes-Benz02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR"
Llama-CaR-Mercedes-Benz03,"The company sells 1000 EUR worth of marketable debt securities, increasing cash.
Effect: Positive

","
2024-06-01 * ""Sale of Marketable Debt Securities""
  Assets:Current:MarketableDebtSecurities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-CaR-Mercedes-Benz04,"The company receives 500 EUR in cash from the sale of trade receivables.
Effect: Positive

","
2024-06-15 * ""Receipt of Cash from Sale of Trade Receivables""
  Assets:Current:ReceivablesFromFinancialServices -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-CaR-Mercedes-Benz05,"The company uses 2000 EUR in cash to repay current trade payables.
Effect: Negative

","
2024-07-01 * ""Repay current trade payables""
  Liabilities:Current:TradePayables -2000 EUR
  Assets:Current:CashAndCashEquivalents 2000 EUR"
Llama-CaR-Mercedes-Benz06,"The company purchases new equipment on operating leases worth 1000 EUR, increasing non-current assets.
Effect: Positive

","
2024-06-01 * ""Purchase of Equipment on Operating Leases""
  Liabilities:NonCurrent:EquipmentOnOperatingLeases 1000 EUR
  Assets:NonCurrent:EquipmentOnOperatingLeases 1000 EUR"
Llama-CaR-Mercedes-Benz07,"The company sells 500 EUR worth of intangible assets, increasing cash.
Effect: Positive

","
2024-06-15 * ""Sale of Intangible Assets""
  Assets:NonCurrent:Intangible -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-CaR-Mercedes-Benz08,"The company receives 1000 EUR in cash from the sale of equity method investments.
Effect: Positive

","
2024-07-01 * ""Receipt of Cash from Sale of Equity Method Investments""
  Assets:NonCurrent:EquityMethodInvestments -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-CaR-Mercedes-Benz09,"The company uses 1500 EUR in cash to repay current contract and refund liabilities.
Effect: Negative

","
2024-06-15 * ""Repay current contract and refund liabilities""
  Liabilities:Current:ContractAndRefundLiabilities -1500 EUR
  Assets:Current:CashAndCashEquivalents 1500 EUR"
Llama-CaR-Mercedes-Benz10,"The company purchases new property, plant, and equipment worth 2000 EUR, increasing non-current assets.
Effect: Positive

","
2024-06-01 * ""Purchase of Property, Plant, and Equipment""
  Liabilities:NonCurrent:PropertyPlantAndEquipment 2000 EUR
  Assets:NonCurrent:PropertyPlantAndEquipment 2000 EUR"
Llama-CaR-Mercedes-Benz11,"The company sells 1000 EUR worth of other financial assets, increasing cash.
Effect: Positive

","
2024-06-15 * ""Sale of Other Financial Assets""
  Assets:NonCurrent:OtherFinancialAssets -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-CaR-Mercedes-Benz12,"The company receives 500 EUR in cash from the sale of treasury shares.
Effect: Positive

","
2024-07-01 * ""Receipt of Cash from Sale of Treasury Shares""
  Assets:Equity:TreasuryShares -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-CaR-Mercedes-Benz13,"The company uses 3000 EUR in cash to repay current other liabilities.
Effect: Negative

","
2024-06-15 * ""Repay current other liabilities""
  Liabilities:Current:OtherLiabilities -3000 EUR
  Assets:Current:CashAndCashEquivalents 3000 EUR"
Llama-CaR-Mercedes-Benz14,"The company purchases new receivables from financial services worth 1500 EUR, increasing non-current assets.
Effect: Positive

","
2024-06-01 * ""Purchase of Receivables from Financial Services""
  Liabilities:NonCurrent:ReceivablesFromFinancialServices 1500 EUR
  Assets:NonCurrent:ReceivablesFromFinancialServices 1500 EUR"
Llama-CaR-Mercedes-Benz15,"The company sells 500 EUR worth of deferred tax assets, increasing cash.
Effect: Positive

","
2024-06-15 * ""Sale of Deferred Tax Assets""
  Assets:NonCurrent:DeferredTaxAssets -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-CaR-Mercedes-Benz16,"The company receives 1000 EUR in cash from the sale of other assets.
Effect: Positive

","
2024-07-01 * ""Receipt of Cash from Sale of Other Assets""
  Assets:NonCurrent:OtherAssets -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Llama-CaR-Mercedes-Benz17,"The company uses 2000 EUR in cash to repay current financing liabilities.
Effect: Negative

","
2024-06-15 * ""Repay current financing liabilities""
  Liabilities:Current:FinancingLiabilities -2000 EUR
  Assets:Current:CashAndCashEquivalents 2000 EUR"
Llama-CaR-Mercedes-Benz18,"The company purchases new equipment worth 1000 EUR, increasing non-current assets.
Effect: Positive

","
2024-06-01 * ""Purchase of Equipment""
  Liabilities:NonCurrent:Equipment 1000 EUR
  Assets:NonCurrent:Equipment 1000 EUR"
Llama-CaR-Mercedes-Benz19,"The company sells 500 EUR worth of other financial liabilities, increasing cash.
Effect: Positive

","
2024-06-15 * ""Sale of Other Financial Liabilities""
  Liabilities:NonCurrent:OtherFinancialLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-CaR-Mercedes-Benz20,"The company receives 500 EUR in cash from the sale of provisions for other risks.
Effect: Positive","
2024-07-01 * ""Receipt of Cash from Sale of Provisions for Other Risks""
  Assets:NonCurrent:ProvisionsForOtherRisks -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Llama-CaR-SAP01,"The company uses 100 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Llama-CaR-SAP02,"The company purchases new inventory worth 50 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt 50 EUR
  Assets:Current:Inventories 50 EUR"
Llama-CaR-SAP03,"The company increases its trade and other receivables by 100 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Trade and Other Receivables""
  Assets:Current:TradeAndOtherReceivables 100 EUR"
Llama-CaR-SAP04,"The company increases its deferred tax assets by 50 EUR.
Effect: Positive

","
2024-06-15 * ""Increase in Deferred Tax Assets""
  Assets:NonCurrent:DeferredTaxAssets 50 EUR"
Llama-CaR-SAP05,"The company uses 200 EUR in cash to repay current contract liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current contract liabilities""
  Liabilities:Current:ContractLiabilities 200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Llama-CaR-SAP06,"The company purchases new property, plant, and equipment worth 100 EUR on credit, increasing the long-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Property, Plant, and Equipment on Credit""
  Liabilities:NonCurrent:LongTermDebt 100 EUR
  Assets:NonCurrent:PropertyPlantAndEquipment 100 EUR"
Llama-CaR-SAP07,"The company increases its other non-financial assets by 50 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Other Non-Financial Assets""
  Assets:NonCurrent:OtherNonFinancialAssets 50 EUR"
Llama-CaR-SAP08,"The company uses 150 EUR in cash to repay current financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current financial liabilities""
  Liabilities:Current:FinancialLiabilities 150 EUR
  Assets:Current:CashAndCashEquivalents -150 EUR"
Llama-CaR-SAP09,"The company increases its intangible assets by 25 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Intangible Assets""
  Assets:NonCurrent:IntangibleAssets 25 EUR"
Llama-CaR-SAP10,"The company uses 300 EUR in cash to repay current trade and other payables.
Effect: Negative

","
2024-07-11 * ""Repay current trade and other payables""
  Liabilities:Current:TradeAndOtherPayables 300 EUR
  Assets:Current:CashAndCashEquivalents -300 EUR"
Llama-CaR-SAP11,"The company increases its other financial assets by 75 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Other Financial Assets""
  Assets:NonCurrent:OtherFinancialAssets 75 EUR"
Llama-CaR-SAP12,"The company uses 250 EUR in cash to repay current provisions.
Effect: Negative

","
2024-07-11 * ""Repay current provisions""
  Liabilities:Current:Provisions 250 EUR
  Assets:Current:CashAndCashEquivalents -250 EUR"
Llama-CaR-SAP13,"The company increases its goodwill by 100 EUR.
Effect: Positive

","
2024-05-29 * ""Increase in Goodwill""
  Assets:NonCurrent:Goodwill 100 EUR"
Llama-CaR-SAP14,"The company uses 400 EUR in cash to repay current tax liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current tax liabilities""
  Liabilities:Current:TaxLiabilities 400 EUR
  Assets:Current:CashAndCashEquivalents -400 EUR"
Llama-CaR-SAP15,"The company increases its other non-financial liabilities by 25 EUR.
Effect: Positive

","
2024-06-01 * ""Increase in Other Non-Financial Liabilities""
  Liabilities:NonCurrent:OtherNonFinancialLiabilities 25 EUR"
